Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Thailand,THA,1993,72.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Thailand,THA,1989,64.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Thailand,THA,1987,63.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Thailand,THA,1978,49.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Thailand,THA,1975,30
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Thailand,THA,1973,25.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,2016,24.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,2010,21.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,2007,15.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,2003,9.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,2001,6.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,1997,25.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,1994,20.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Timor-Leste,TLS,1991,20.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,2017,21.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,2014,17.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,2010,13.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,2006,11.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,2000,12.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,1998,7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Togo,TGO,1988,3.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tonga,TON,2019,25.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tonga,TON,2012,28.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Trinidad and Tobago,TTO,2011,37.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Trinidad and Tobago,TTO,2006,38.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Trinidad and Tobago,TTO,2000,33.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Trinidad and Tobago,TTO,1987,44.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Trinidad and Tobago,TTO,1977,46
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,2018,44.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,2012,50.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,2006,51.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,2001,53.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,2000,57.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,1995,49
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,1988,40.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,1983,34.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tunisia,TUN,1978,24.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,2018,48.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,2014,47.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,2013,47.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,2008,46
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,2004,43.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,2003,42.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1998,37.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1993,34.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1988,31
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1983,22.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1978,17.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1973,11.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1968,9.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkiye,TUR,1963,6.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkmenistan,TKM,2019,47.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkmenistan,TKM,2016,47.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkmenistan,TKM,2006,46.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turkmenistan,TKM,2000,53.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Turks and Caicos Islands,TCA,2020,33.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tuvalu,TUV,2020,22.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Tuvalu,TUV,2007,22.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2021,42.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2020,37.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2018,35.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2017,35.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2016,34.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2015,29.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2014,25.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2011,26
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2006,17.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2005,18.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,2001,18.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,1995,7.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uganda,UGA,1989,2.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Ukraine,UKR,2012,47.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Ukraine,UKR,2007,47.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Ukraine,UKR,2005,58.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Ukraine,UKR,1999,37.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Arab Emirates,ARE,1995,23.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2011,71.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2008,76
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2006,74
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2005,76
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2004,78
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2003,79
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2002,77
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2001,75
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,2000,80
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,1999,73
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,1998,77
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,1993,82
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United Kingdom,GBR,1986,78
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,2018,66.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,2016,67.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,2014,63.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,2002,64.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,1976,60.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,1975,73.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,1973,63.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,1970,56.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,United States,USA,1965,49.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uruguay,URY,2004,74.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uruguay,URY,1986,72.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uzbekistan,UZB,2006,61.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uzbekistan,UZB,2002,62.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uzbekistan,UZB,2000,63.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Uzbekistan,UZB,1996,51.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vanuatu,VUT,2013,37.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vanuatu,VUT,2007,37
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vanuatu,VUT,1984,20.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Venezuela, RB",VEN,1998,61.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Venezuela, RB",VEN,1993,54.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Venezuela, RB",VEN,1977,38
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2021,59.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2019,66.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2018,65.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2016,66.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2015,65
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2014,56.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2013,67
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2012,66.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2011,60.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2010,67.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2008,68.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2007,68.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2006,60.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2005,65.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2004,64.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2003,63.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2002,56.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2001,61.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,2000,56.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,1998,57.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,1997,55.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,1994,43.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Vietnam,VNM,1988,37.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,West Bank and Gaza,PSE,2020,42.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,West Bank and Gaza,PSE,2014,44
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,West Bank and Gaza,PSE,2010,41.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,West Bank and Gaza,PSE,2007,38.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,West Bank and Gaza,PSE,2004,37.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,West Bank and Gaza,PSE,1996,30.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Yemen, Rep.",YEM,2013,29.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Yemen, Rep.",YEM,2006,19.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Yemen, Rep.",YEM,2003,13.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Yemen, Rep.",YEM,1997,9.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Yemen, Rep.",YEM,1992,6.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Yemen, Rep.",YEM,1979,1.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,2018,47.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,2014,44.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,2007,32.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,2002,25.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,1997,14.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,1996,14.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zambia,ZMB,1992,8.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,2015,65.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,2014,66.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,2011,57.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,2009,63.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,2006,58.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,1999,50.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,1994,42.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,1989,36.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,1988,36.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Zimbabwe,ZWE,1984,26.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Eastern and Southern,AFE,2019,42.38937993
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Eastern and Southern,AFE,2010,28.3301156
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Eastern and Southern,AFE,2000,26.90150097
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Eastern and Southern,AFE,1990,19.32618988
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Western and Central,AFW,2019,19.20308105
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Western and Central,AFW,2010,17.81267072
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Western and Central,AFW,2000,15.43255465
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Africa Western and Central,AFW,1990,8.066572286
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Arab World,ARB,2010,49.89059005
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Arab World,ARB,2000,44.77382802
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Arab World,ARB,1990,35.71179768
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Caribbean small states,CSS,2010,57.63858246
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Caribbean small states,CSS,1990,51.64824951
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,EAR,EAR,2019,60.65646164
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,EAR,EAR,2010,55.73607929
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,EAR,EAR,2000,47.92172363
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,EAR,EAR,1990,42.72032555
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,East Asia & Pacific,EAS,2019,75.58393467
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,East Asia & Pacific,EAS,2000,77.41327157
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,East Asia & Pacific (excluding high income),EAP,2019,77.33006435
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,East Asia & Pacific (excluding high income),EAP,2000,78.49389663
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,East Asia & Pacific (IDA & IBRD),TEA,2019,77.42198117
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,East Asia & Pacific (IDA & IBRD),TEA,2000,78.61775664
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Euro area,EMU,2010,76.22499632
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Europe & Central Asia,ECS,2010,69.08190947
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Europe & Central Asia (excluding high income),ECA,2010,65.01410075
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Europe & Central Asia (IDA & IBRD),TEC,2010,63.61946719
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,European Union,EUU,2010,72.62546208
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Fragile and conflict affected situations,FCS,2019,29.21806457
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Fragile and conflict affected situations,FCS,2010,28.89242286
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Fragile and conflict affected situations,FCS,2000,28.69293838
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Heavily indebted poor countries (HIPC),HPC,2019,33.07994182
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Heavily indebted poor countries (HIPC),HPC,2010,25.29581838
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Heavily indebted poor countries (HIPC),HPC,2000,19.17203856
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Heavily indebted poor countries (HIPC),HPC,1990,10.96968141
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,High income,HIC,2010,74.5001451
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IBRD only,IBD,2019,71.77627399
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IBRD only,IBD,2000,67.23611744
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA & IBRD total,IBT,2019,62.54147802
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA & IBRD total,IBT,2010,52.15063593
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA & IBRD total,IBT,2000,59.03681738
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA blend,IDB,2019,31.21247645
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA blend,IDB,2010,27.43962501
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA blend,IDB,2000,28.25156542
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA blend,IDB,1990,12.56214748
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA only,IDX,2019,40.97869718
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA only,IDX,2010,34.29194104
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA only,IDX,2000,29.91973501
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA only,IDX,1990,19.16634642
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA total,IDA,2019,37.67653992
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA total,IDA,2010,31.96085059
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA total,IDA,2000,29.35747135
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,IDA total,IDA,1990,16.6933538
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,LTE,LTE,2019,81.14147001
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,LTE,LTE,2000,83.70698661
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Least developed countries: UN classification,LDC,2019,40.24684272
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Least developed countries: UN classification,LDC,2010,32.80975854
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Least developed countries: UN classification,LDC,2000,27.33130388
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Least developed countries: UN classification,LDC,1990,19.0316629
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,LMY,LMY,2019,62.54544544
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,LMY,LMY,2010,52.1753155
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,LMY,LMY,2000,59.04073258
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Low income,LIC,2019,35.51280825
